id,status,sort,name,slug,image,description,type,crosses,breeder,effects,ailment,flavor,location,terpenes,thc,thca,thcv,cbd,cbda,cbdv,cbn,cbg,cbgm,cbgv,cbc,cbcv,cbv,cbe,cbt,cbl
3736,2,0,4D (4th Dimension),0,0,0,Hybrid,0,SoCal Seed Co.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3737,2,0,"Double ""D""",0,0,0,Hybrid,0,SoCal Seed Co.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3738,2,0,SoCal Dawg,0,0,0,Hybrid,0,SoCal Seed Co.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3739,2,0,Blue Dream Skunk,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3740,2,0,Keisha,0,0,0,Hybrid,0,Red Bee Seed Company,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3741,2,0,Grape Gazoo,0,0,0,Hybrid,0,Red Bee Seed Company,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3742,2,0,The Great Gazoo,0,0,0,Hybrid,0,Red Bee Seed Company,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3743,2,0,Becky,0,0,0,Hybrid,0,Red Bee Seed Company,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3744,2,0,Boulder Queen,0,0,0,Hybrid,0,Red Bee Seed Company,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3745,2,0,Starrcade,0,0,0,Hybrid,0,Red Bee Seed Company,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3746,2,0,Ros̩,0,0,0,Hybrid,0,Red Bee Seed Company,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3747,2,0,OG Space Ghost,0,0,0,Hybrid,0,Red Bee Seed Company,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3748,2,0,Purple Phantom (Red Bee),0,0,0,Hybrid,0,Red Bee Seed Company,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3749,2,0,MG Kush,0,0,0,Hybrid,0,Red Bee Seed Company,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3750,2,0,Lemon Venom,0,0,0,Hybrid,0,Dusted Bud Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3751,2,0,Cali Dream,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3752,2,0,Lemon Wheel,0,0,0,Hybrid,0,Dusted Bud Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3753,2,0,Phishead Kush,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3754,2,0,Pliny Purple,0,0,0,Hybrid,0,Dusted Bud Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3755,2,0,Silver Pucker,0,0,0,Hybrid,0,Cannarado Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3756,2,0,Pucker Haze,0,0,0,Hybrid,0,Cannarado Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3757,2,0,Lemon Ice Pucker,0,0,0,Hybrid,0,Cannarado Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3758,2,0,Jack of All Lemons,0,0,0,Hybrid,0,Cannarado Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3759,2,0,Galactic Pucker,0,0,0,Hybrid,0,Cannarado Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3760,2,0,Grand Marnier,0,0,0,Hybrid,0,Red Bee Seed Company,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3761,2,0,Southern Comfort,0,0,0,Hybrid,0,Red Bee Seed Company,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3762,2,0,Magilla Gorilla,0,0,0,Hybrid,0,Red Bee Seed Company,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3763,2,0,Purple Fat Pie,0,0,0,Hybrid,0,In House Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3764,2,0,Sour Widow,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3765,2,0,Mack Truck,0,0,0,Hybrid,0,In House Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3766,2,0,Wild Cherry Cookies,0,0,0,Hybrid,0,In House Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3767,2,0,White Cherry Pie,0,0,0,Hybrid,0,In House Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3768,2,0,OGKB x Secret Weapon,0,0,0,Hybrid,0,In House Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3769,2,0,Purple Cherry,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3770,2,0,Secret Weapon,0,0,0,Hybrid,0,In House Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3771,2,0,Orangutan Pie,0,0,0,Hybrid,0,In House Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3772,2,0,Platinum Blueberry Kush,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3773,2,0,Afghanimal,0,0,0,Hybrid,0,In House Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3774,2,0,Fat Marty,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3775,2,0,Silver Back,0,0,0,Hybrid,0,In House Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3776,2,0,Royal Purple,0,0,0,Hybrid,0,In House Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3777,2,0,Royal Scout,0,0,0,Hybrid,0,In House Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3778,2,0,Purple Jazz,0,0,0,Hybrid,0,In House Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3779,2,0,Animal Blues,0,0,0,Hybrid,0,In House Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3780,2,0,Purple Glue,0,0,0,Hybrid,0,In House Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3781,2,0,Purple Dinosaur,0,0,0,Hybrid,0,In House Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3782,2,0,Purple T-Rex,0,0,0,Hybrid,0,In House Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3783,2,0,T-Rex,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3784,2,0,Purple Animal Kush,0,0,0,Hybrid,0,In House Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3785,2,0,Platinum Secret BX,0,0,0,Hybrid,0,In House Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3786,2,0,Platinum Secret,0,0,0,Hybrid,0,In House Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3787,2,0,Phantom Hulk,0,0,0,Hybrid,0,In House Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3788,2,0,Nitro Cookies,0,0,0,Hybrid,0,In House Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3789,2,0,Mendo Bubba Kush,0,0,0,Hybrid,0,In House Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3790,2,0,Kushies,0,0,0,Hybrid,0,In House Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3791,2,0,Katsu Bubba BX,0,0,0,Hybrid,0,In House Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3792,2,0,Incredible Wrench,0,0,0,Hybrid,0,In House Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3793,2,0,Hulkamaniac,0,0,0,Hybrid,0,In House Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3794,2,0,Grand Double Purple ,0,0,0,Hybrid,0,In House Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3795,2,0,Eagle Scout,0,0,0,Hybrid,0,In House Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3796,2,0,Double Rainbow,0,0,0,Hybrid,0,In House Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3797,2,0,Rainbow Cookies,0,0,0,Hybrid,0,In House Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3798,2,0,Double Purple Hulk,0,0,0,Hybrid,0,In House Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3799,2,0,Demon OG,0,0,0,Hybrid,0,In House Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3800,2,0,Dark VooDoo Haze,0,0,0,Hybrid,0,In House Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3801,2,0,Crystal Gem,0,0,0,Hybrid,0,In House Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3802,2,0,Purple Hulk,0,0,0,Hybrid,0,In House Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3803,2,0,Cherry Tahoe,0,0,0,Hybrid,0,In House Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3804,2,0,Black Cherry Pie BX1,0,0,0,Hybrid,0,In House Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3805,2,0,Black Cherry Pie,0,0,0,Hybrid,0,In House Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3806,2,0,Crystal Cookies,0,0,0,Hybrid,0,In House Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3807,2,0,Malawi Black,0,0,0,Hybrid,0,ScareCrow Seeds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3808,2,0,Bubba Tang,0,0,0,Hybrid,0,In House Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3809,2,0,Undertaker,0,0,0,Hybrid,0,ScareCrow Seeds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3810,2,0,Tangerine Power,0,0,0,Hybrid,0,Sin City Seeds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3811,2,0,SunSour,0,0,0,Hybrid,0,Sunsimulator Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3812,2,0,Sex Pistol,0,0,0,Hybrid,0,Riot Seeds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3813,2,0,Sour 60,0,0,0,Hybrid,0,Mdanzig Seeds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3814,2,0,Berberserker,0,0,0,Hybrid,0,Bald Man Lala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3815,2,0,Animal Pie,0,0,0,Hybrid,0,In House Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3816,2,0,Couch Project,0,0,0,Hybrid,0,Bald Man Lala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3817,2,0,Flatland Basic x Bubblechung,0,0,0,Hybrid,0,Bald Man Lala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3818,2,0,Alien Witchcraft,0,0,0,Hybrid,0,In House Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3819,2,0,FlatAffie,0,0,0,Hybrid,0,Bald Man Lala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3820,2,0,Flatland Basic,0,0,0,Hybrid,0,Bald Man Lala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3821,2,0,UK08,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3822,2,0,Bubble Trouble,0,0,0,Hybrid,0,Karma Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3823,2,0,Danish Passion,0,0,0,Hybrid,0,Zenseeds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3824,2,0,Bubble Chung,0,0,0,Hybrid,0,Bald Man Lala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3825,2,0,Sour Bubble DMT,0,0,0,Hybrid,0,B.O.G. Seeds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3826,2,0,Tahoe Blue Kush,0,0,0,Hybrid,0,Master Thai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3827,2,0,Ambrosia Papaya,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3828,2,0,Skunk Afgoo,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3829,2,0,Purple Voodoo Monster,0,0,0,Hybrid,0,In House Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3830,2,0,Tokyo OG,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831,2,0,Casey Quantum,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3832,2,0,Chem 91 x Lemon Skunk,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3833,2,0,Santa Cruz Blue,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3834,2,0,Sour Diesel x OG,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3835,2,0,Pilot Talk OG,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3836,2,0,PB&J x Blueberry Yum Yum,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3837,2,0,StarDawg OG x Tahoe OG,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3838,2,0,Tango,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3839,2,0,Tangie x GSC,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3840,2,0,Rainbow Jack,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3841,2,0,Supermax OG,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3842,2,0,Purple Kush x Banana Kush,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3843,2,0,Mango Chem,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3844,2,0,Louis Vuitton OG,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3845,2,0,Alien Train Wreck,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3846,2,0,Wizard of OZ,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3847,2,0,Gelato #46,0,0,0,Hybrid,0,Cookie Family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3848,2,0,Gelato #48,0,0,0,Hybrid,0,Cookie Family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3849,2,0,Chocolate Gelato,0,0,0,Hybrid,0,Cookie Family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3850,2,0,Cherry Gasm,0,0,0,Hybrid,0,TGA Seeds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3851,2,0,Spacedude,0,0,0,Hybrid,0,TGA Seeds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3852,2,0,Chocolate Banana Kush,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3853,2,0,Deep Diesel,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3854,2,0,Tangerine Birthday Cookies,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3855,2,0,SpaceGlue,0,0,0,Hybrid,0,Spaceaged Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3856,2,0,Loud Passenger,0,0,0,Hybrid,0,Spaceaged Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3857,2,0,Amtrac,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3858,2,0,Lost In Space (SpaceAged Genetics),0,0,0,Hybrid,0,Spaceaged Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3859,2,0,Hear Me Now,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3860,2,0,SpaceAged OG F2,0,0,0,Hybrid,0,Spaceaged Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3861,2,0,Muttniks Montage,0,0,0,Hybrid,0,Spaceaged Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3862,2,0,Breathless OG,0,0,0,Hybrid,0,Spaceaged Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3863,2,0,Spaceaged OG cut,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3864,2,0,Sour Dutch,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3865,2,0,Washington Apple,0,0,0,Hybrid,0,RedEyed Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3866,2,0,Shishkabarrel OG,0,0,0,Hybrid,0,RedEyed Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3867,2,0,Purple Rhodi,0,0,0,Hybrid,0,RedEyed Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3868,2,0,Outlaw Orange,0,0,0,Hybrid,0,RedEyed Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3869,2,0,Northern Lights #5 BX1,0,0,0,Hybrid,0,RedEyed Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3870,2,0,Nirvana,0,0,0,Hybrid,0,RedEyed Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3871,2,0,Medicated OG,0,0,0,Hybrid,0,RedEyed Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3872,2,0,Lithium OG,0,0,0,Hybrid,0,RedEyed Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3873,2,0,Lake of Fire (Plateau),0,0,0,Hybrid,0,RedEyed Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3874,2,0,L.O.B. OG,0,0,0,Hybrid,0,RedEyed Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3875,2,0,Galadriel,0,0,0,Hybrid,0,RezDog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3876,2,0,Kourtney Luv,0,0,0,Hybrid,0,RedEyed Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3877,2,0,Hawkeye,0,0,0,Hybrid,0,RedEyed Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3878,2,0,Blue Foo Dog,0,0,0,Hybrid,0,Loompa Farms,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3879,2,0,Grapist F2,0,0,0,Hybrid,0,RedEyed Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3880,2,0,Epoxy OG,0,0,0,Hybrid,0,RedEyed Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3881,2,0,Elite Treat,0,0,0,Hybrid,0,RedEyed Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3882,2,0,Reptilian Elite,0,0,0,Hybrid,0,RedEyed Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3883,2,0,Caveman OG,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3884,2,0,Glacier OG,0,0,0,Hybrid,0,RedEyed Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3885,2,0,Blood Hound,0,0,0,Hybrid,0,RedEyed Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3886,2,0,Huckleberry Hound,0,0,0,Hybrid,0,Chron Inc. Seeds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3887,2,0,Purple Berry BX,0,0,0,Hybrid,0,CannaVenture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3888,2,0,Comatose Pineapple Kush,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3889,2,0,Beast Mode OG,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3890,2,0,Forum Prince,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3891,2,0,Prince Maharaj,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3892,2,0,Ebola #7 (THCbola),0,0,0,Hybrid,0,HendRx Farm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3893,2,0,Sour Skywalker OG,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3894,2,0,Run The Jewels,0,0,0,Hybrid,0,Erba Nostra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3895,2,0,Coconut Kush,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3896,2,0,Heatseeker,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3897,2,0,O.Z. Kush,0,0,0,Hybrid,0,The Bulldog Seeds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3898,2,0,Sour Diesel x NYC Diesel,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3899,2,0,Pre 98 Cookies,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3900,2,0,Afghan Mango,0,0,0,Hybrid,0,Herbaria Seeds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3901,2,0,Baylien,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3902,2,0,Brainfreeze,0,0,0,Hybrid,0,Dutchgrown Seeds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3903,2,0,Carrot Cake,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3904,2,0,Blue Dream x Romulan,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3905,2,0,Blue Chip Cookies,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3906,2,0,Hyper Blue,0,0,0,Hybrid,0,Unknown Breeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
